system:index,VH,VV,date,.geo
S1A_IW_GRDH_1SDV_20241027T010010_20241027T010035_056281_06E46B_5ACA_58_0,-18.23750416709893,-13.266311998563772,2024-10-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39032217031468,31.40041165665726]}"
S1A_IW_GRDH_1SDV_20241027T010010_20241027T010035_056281_06E46B_5ACA_59_0,-20.699868890052517,-14.631770727737045,2024-10-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39021996752652,31.40113377307492]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_0_0,-24.732238853774113,-11.649051370588419,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3882964376845,31.40048862723723]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_1_0,-23.148425768980946,-17.14521185950882,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956094174563,31.401026145220435]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_2_0,-23.248767033768296,-15.190286960828647,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38860865930465,31.399675650111227]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_3_0,-19.786476403917284,-12.156043320253271,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38903090023636,31.40003527229997]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_4_0,-24.789827077617076,-13.126180245703566,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38997423964972,31.399220375250792]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_5_0,-24.44566127717537,-15.494400993065883,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38766085375042,31.399407842396823]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_6_0,-21.5727118529659,-12.654608740083546,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38998058106462,31.400754192440846]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_7_0,-23.33201254381455,-13.38618941608023,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38945612467225,31.40111668933462]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_8_0,-22.85037345600854,-15.68875136266718,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39008315843543,31.400122300697838]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_9_0,-21.061008789974935,-12.315942032965395,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38966575861777,31.400935601020933]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_10_0,-14.503630373774076,-13.468796615577823,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38935205228768,31.401387682421195]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_11_0,-23.548919809090272,-15.45086882240758,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38945500705294,31.400846015738043]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_12_0,-26.0294531308568,-14.658918062459287,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38913497209757,31.39976427942166]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_13_0,-17.261291661112054,-12.976992011134442,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38786826145547,31.39868540950693]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_14_0,-24.649738144777686,-13.721569932100886,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38892496768497,31.39985514233439]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_15_0,-24.05570026944059,-14.6929723710519,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39007868102576,31.3990396061554]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_16_0,-22.667214203013906,-13.572561647105495,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38819199130309,31.400669394880982]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_17_0,-18.675320155318666,-12.59818935016555,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38987912122252,31.401656757610972]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_18_0,-20.08619258229338,-10.064602119593644,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39050316576332,31.39994057075222]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_19_0,-24.026046554008943,-9.609300764522134,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38839754004611,31.39949583847794]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_20_0,-20.830339803274946,-13.318845623460406,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3880801202722,31.399045671208505]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_21_0,-22.986224603042672,-11.732105782819168,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39102873367123,31.399848743194973]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_22_0,-22.77451486173753,-15.660789305437,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38755344174916,31.39886681293523]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_23_0,-20.844718258509438,-9.42524130979389,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39050279223754,31.399850346215988]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_24_0,-18.837609194475338,-12.12022152752591,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39082583397398,31.401653875076807]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_25_0,-24.124293526216384,-15.938501007346419,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38934795547537,31.40039521254064]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_26_0,-17.61308806419433,-11.013070159961591,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3890342493819,31.400847293199085]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_27_0,-23.379846405237146,-16.276048763752637,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3896616585773,31.399943131107385]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_28_0,-23.441899287579766,-18.410897222278283,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38997796983512,31.400122620701346]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_29_0,-21.272597361273874,-10.335197422039926,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39060798052763,31.399850025784378]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_30_0,-16.546586537024925,-11.094475084445056,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38871198838834,31.399224208426496]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_31_0,-19.38710490837576,-11.21275129174413,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38903387724793,31.400757068659832]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_32_0,-21.22030482907033,-13.841817616444537,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38850532925498,31.400127091689004]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_33_0,-23.250951504594333,-10.928086064106354,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39029390896061,31.400211884966595]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_34_0,-22.93859973011368,-15.634746060230867,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38955833329808,31.40039457347617]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_35_0,-26.570388853407948,-15.288481534954396,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39060611242088,31.399398903089754]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_36_0,-25.66576120786063,-15.311523750934533,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39039611026188,31.39948976839912]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_37_0,-17.34661946005509,-11.12939949097959,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38798235508726,31.400850480810618]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_38_0,-19.705978710630056,-12.857086155494935,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39113467021346,31.400028871389512]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_39_0,-21.29656133193331,-10.875427275505569,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910302297966,31.400209641309647]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_40_0,-23.250951504594333,-10.928086064106354,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39029390896061,31.400211884966595]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_41_0,-21.44518888470622,-13.127931284516311,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38734454925043,31.39922834701048]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_42_0,-23.1940308262082,-9.57567359077592,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38766567429336,31.400580761745864]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_43_0,-18.553759382275025,-13.608580346881297,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38965830414945,31.39913111015426]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_44_0,-21.34136618794325,-11.566889880340348,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38724417688074,31.40040158419945]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_45_0,-26.59754857927841,-12.897498159291725,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38881940745371,31.39976523682972]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_46_0,-23.05164726022017,-11.57260274768812,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3887183092789,31.400758025846084]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_47_0,-16.833155203578727,-11.382892756901924,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38935130739766,31.401207233363476]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_48_0,-18.84970383219452,-11.012254294186306,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38850198475721,31.399315070647518]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_49_0,-17.26914071813995,-11.442784474162021,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39029838904652,31.401294579283032]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_50_0,-26.47357818580034,-13.893966091202143,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38913459988305,31.39967405486824]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_51_0,-24.50745709670191,-12.984792490092081,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38903276085604,31.400486395034445]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_52_0,-21.630820530535594,-12.438816231551918,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39018909349369,31.400302429678337]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_53_0,-21.165992186091543,-17.014696078399453,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39134317552943,31.39957710675757]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_54_0,-24.361836255968296,-14.636788798765982,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39008800923497,31.401295219578248]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_55_0,-27.102788986658428,-14.741271381259285,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38913794987387,31.400486075803133]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_56_0,-21.887701476326566,-14.393222522033145,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39134579584397,31.400208678447907]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_57_0,-23.33227694147686,-14.535490433488981,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38903015600019,31.399854823197245]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_58_0,-19.594794537035895,-12.917014802814242,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39029502895944,31.400482558562924]}"
S1A_IW_GRDH_1SDV_20241031T130429_20241031T130454_056347_06E703_79F5_59_0,-19.133594282535157,-12.034286530316077,2024-10-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39019282589248,31.40120467495331]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_0_0,-26.528413600426553,-14.9080149626368,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38833922579268,31.400463601598595]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_1_0,-30.277444582122275,-13.22033753013133,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38960372975586,31.40100111916262]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_2_0,-24.248646001556203,-11.579021264393205,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38854625887022,31.399650943193485]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_3_0,-18.24156652578871,-15.05919161699746,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3890740601038,31.400100470967047]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_4_0,-24.772637516328928,-9.855417107921244,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38991221211845,31.399285893548235]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_5_0,-21.109605313647105,-11.974237626865529,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38770364154249,31.399382816968725]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_6_0,-18.31145652282354,-12.526732904530181,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38991817956158,31.4007294862038]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_7_0,-23.044153795436785,-12.368911640004068,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38949891275152,31.40109166331157]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_8_0,-22.124231743719672,-9.817189189675785,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39002075732597,31.400097594505077]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_9_0,-30.277444582122275,-13.22033753013133,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38960372975586,31.40100111916262]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_10_0,-21.233937325665543,-11.07248655361884,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38929002291236,31.401453200410703]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_11_0,-26.23812397649042,-14.875439571859628,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38939297810175,31.400911533779382]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_12_0,-21.523152900851727,-10.265754345864844,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3891777596537,31.399739253504844]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_13_0,-15.586843296475173,-10.164503025265862,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38791141989562,31.39875060859072]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_14_0,-22.992209516554528,-14.072747259083156,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38896775533856,31.39983011648722]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_15_0,-19.799792261068443,-12.66163836295756,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39001665368507,31.399105124503638]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_16_0,-17.069386231361005,-7.725088114541473,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38812996158255,31.40073491231927]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_17_0,-24.904262695735714,-12.371073067794448,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38981671914571,31.401632051332687]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_18_0,-16.75256513318088,-9.12952158863147,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39054595303082,31.399915544381788]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_19_0,-23.36339638146475,-11.601042695765347,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38844032767967,31.399470812805593]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_20_0,-19.86561154438769,-11.377530114203518,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38801772039194,31.399020964026562]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_21_0,-13.995646881007048,-10.128562014759945,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39096633250101,31.399824037461944]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_22_0,-24.640786357034624,-13.20570133405174,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38749104212283,31.398842105494165]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_23_0,-19.00762189431677,-8.715516836858665,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39044039120115,31.39982564022585]}"
S1A_IW_GRDH_1SDV_20241107T125614_20241107T125639_056449_06EB11_2CF7_24_0,-18.99585093477778,-10.3072750659031,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908686219268,31.401628848599685]}"
