system:index,NDVI,date,.geo
20241127T054109_20241127T054324_T43REQ_21_0,0.13933508,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241127T054109_20241127T054324_T43REQ_22_0,0.18172984,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241127T054109_20241127T054324_T43REQ_23_0,0.13379511,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241127T054109_20241127T054324_T43REQ_24_0,0.21328743,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241127T054109_20241127T054324_T43REQ_25_0,0.18181819,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241127T054109_20241127T054324_T43REQ_26_0,0.19466248,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241127T054109_20241127T054324_T43REQ_27_0,0.17813765,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241127T054109_20241127T054324_T43REQ_28_0,0.23953329,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241127T054109_20241127T054324_T43REQ_29_0,0.15956679,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241127T054109_20241127T054324_T43REQ_30_0,0.79360074,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241127T054109_20241127T054324_T43REQ_31_0,0.20612486,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241127T054109_20241127T054324_T43REQ_32_0,0.14229637,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241127T054109_20241127T054324_T43REQ_33_0,0.1104,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241127T054109_20241127T054324_T43REQ_34_0,0.23027226,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241127T054109_20241127T054324_T43REQ_35_0,0.13998453,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241127T054109_20241127T054324_T43REQ_36_0,0.12769231,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241127T054109_20241127T054324_T43REQ_37_0,0.7481095,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241127T054109_20241127T054324_T43REQ_38_0,0.14401294,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241127T054109_20241127T054324_T43REQ_39_0,0.13147411,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241127T054109_20241127T054324_T43REQ_40_0,0.11487482,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241127T054109_20241127T054324_T43REQ_41_0,0.17309594,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241127T054109_20241127T054324_T43REQ_42_0,0.81689173,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241127T054109_20241127T054324_T43REQ_43_0,0.24551971,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241127T054109_20241127T054324_T43REQ_44_0,0.8132838,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241127T054109_20241127T054324_T43REQ_45_0,0.16756111,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241127T054109_20241127T054324_T43REQ_46_0,0.25597268,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241127T054109_20241127T054324_T43REQ_47_0,0.18518518,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241127T054109_20241127T054324_T43REQ_48_0,0.6286442,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241127T054109_20241127T054324_T43REQ_49_0,0.14043583,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241127T054109_20241127T054324_T43REQ_50_0,0.43917853,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241127T054109_20241127T054324_T43REQ_51_0,0.15712799,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241127T054109_20241127T054324_T43REQ_52_0,0.2328581,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241127T054109_20241127T054324_T43REQ_53_0,0.18644068,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241127T054109_20241127T054324_T43REQ_54_0,0.13091922,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241127T054109_20241127T054324_T43REQ_55_0,0.2194211,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241127T054109_20241127T054324_T43REQ_56_0,0.13566206,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241127T054109_20241127T054324_T43REQ_57_0,0.14098974,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241127T054109_20241127T054324_T43REQ_58_0,0.1852861,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241127T054109_20241127T054324_T43REQ_59_0,0.10554562,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241202T054211_20241202T054233_T43REQ_0_0,0.33055168,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241202T054211_20241202T054233_T43REQ_1_0,0.21318682,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241202T054211_20241202T054233_T43REQ_2_0,0.2678414,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241202T054211_20241202T054233_T43REQ_3_0,0.24334086,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241202T054211_20241202T054233_T43REQ_4_0,0.10328262,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241202T054211_20241202T054233_T43REQ_5_0,0.26433244,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241202T054211_20241202T054233_T43REQ_6_0,0.2442135,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241202T054211_20241202T054233_T43REQ_7_0,0.21261682,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241202T054211_20241202T054233_T43REQ_8_0,0.25133058,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241202T054211_20241202T054233_T43REQ_9_0,0.21318682,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241202T054211_20241202T054233_T43REQ_10_0,0.26942483,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241202T054211_20241202T054233_T43REQ_11_0,0.15834218,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241202T054211_20241202T054233_T43REQ_12_0,0.26149803,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241202T054211_20241202T054233_T43REQ_13_0,0.22716628,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241202T054211_20241202T054233_T43REQ_14_0,0.29380995,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241202T054211_20241202T054233_T43REQ_15_0,0.12069618,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241202T054211_20241202T054233_T43REQ_16_0,0.3353268,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241202T054211_20241202T054233_T43REQ_17_0,0.25656793,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241202T054211_20241202T054233_T43REQ_18_0,0.13220339,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241202T054211_20241202T054233_T43REQ_19_0,0.30334076,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241202T054211_20241202T054233_T43REQ_20_0,0.28265682,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241202T054211_20241202T054233_T43REQ_21_0,0.13075507,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241202T054211_20241202T054233_T43REQ_22_0,0.36714977,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241202T054211_20241202T054233_T43REQ_23_0,0.13993655,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241202T054211_20241202T054233_T43REQ_24_0,0.18734178,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241202T054211_20241202T054233_T43REQ_25_0,0.29787233,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241202T054211_20241202T054233_T43REQ_26_0,0.24553151,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241202T054211_20241202T054233_T43REQ_27_0,0.37123463,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241202T054211_20241202T054233_T43REQ_28_0,0.30563608,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241202T054211_20241202T054233_T43REQ_29_0,0.14961725,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241202T054211_20241202T054233_T43REQ_30_0,0.6141682,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241202T054211_20241202T054233_T43REQ_31_0,0.24305555,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241202T054211_20241202T054233_T43REQ_32_0,0.2561229,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241202T054211_20241202T054233_T43REQ_33_0,0.13477781,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241202T054211_20241202T054233_T43REQ_34_0,0.34130782,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241202T054211_20241202T054233_T43REQ_35_0,0.152,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241202T054211_20241202T054233_T43REQ_36_0,0.14391692,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241202T054211_20241202T054233_T43REQ_37_0,0.7513564,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241202T054211_20241202T054233_T43REQ_38_0,0.16413255,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241202T054211_20241202T054233_T43REQ_39_0,0.15327322,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241202T054211_20241202T054233_T43REQ_40_0,0.15528782,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241202T054211_20241202T054233_T43REQ_41_0,0.29109862,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241202T054211_20241202T054233_T43REQ_42_0,0.83537656,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241202T054211_20241202T054233_T43REQ_43_0,0.18587361,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241202T054211_20241202T054233_T43REQ_44_0,0.8414191,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241202T054211_20241202T054233_T43REQ_45_0,0.33298862,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241202T054211_20241202T054233_T43REQ_46_0,0.3349359,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241202T054211_20241202T054233_T43REQ_47_0,0.26641345,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241202T054211_20241202T054233_T43REQ_48_0,0.4715584,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241202T054211_20241202T054233_T43REQ_49_0,0.16419438,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241202T054211_20241202T054233_T43REQ_50_0,0.50792557,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241202T054211_20241202T054233_T43REQ_51_0,0.26928407,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241202T054211_20241202T054233_T43REQ_52_0,0.28398386,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241202T054211_20241202T054233_T43REQ_53_0,0.15103653,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241202T054211_20241202T054233_T43REQ_54_0,0.16084717,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241202T054211_20241202T054233_T43REQ_55_0,0.32759327,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241202T054211_20241202T054233_T43REQ_56_0,0.17285945,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241202T054211_20241202T054233_T43REQ_57_0,0.2569558,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241202T054211_20241202T054233_T43REQ_58_0,0.25907066,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241202T054211_20241202T054233_T43REQ_59_0,0.18901795,2024-12-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241207T054129_20241207T054906_T43REQ_0_0,0.44111776,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241207T054129_20241207T054906_T43REQ_1_0,0.26040062,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241207T054129_20241207T054906_T43REQ_2_0,0.37814465,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241207T054129_20241207T054906_T43REQ_3_0,0.36176935,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241207T054129_20241207T054906_T43REQ_4_0,0.1432604,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241207T054129_20241207T054906_T43REQ_5_0,0.36869246,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241207T054129_20241207T054906_T43REQ_6_0,0.26342282,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241207T054129_20241207T054906_T43REQ_7_0,0.29081914,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241207T054129_20241207T054906_T43REQ_8_0,0.25378686,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241207T054129_20241207T054906_T43REQ_9_0,0.26040062,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241207T054129_20241207T054906_T43REQ_10_0,0.32738376,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241207T054129_20241207T054906_T43REQ_11_0,0.24938995,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241207T054129_20241207T054906_T43REQ_12_0,0.38119912,2024-12-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
