system:index,NDWI,date,.geo
20241107T053929_20241107T054229_T43REQ_29_0,-0.32802126,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241107T053929_20241107T054229_T43REQ_30_0,-0.38703528,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241107T053929_20241107T054229_T43REQ_31_0,-0.3350025,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241107T053929_20241107T054229_T43REQ_32_0,-0.21613106,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241107T053929_20241107T054229_T43REQ_33_0,-0.3054881,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241107T053929_20241107T054229_T43REQ_34_0,-0.1689229,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241107T053929_20241107T054229_T43REQ_35_0,-0.30922577,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241107T053929_20241107T054229_T43REQ_36_0,-0.2866242,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241107T053929_20241107T054229_T43REQ_37_0,-0.2942743,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241107T053929_20241107T054229_T43REQ_38_0,-0.32288095,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241107T053929_20241107T054229_T43REQ_39_0,-0.30198643,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241107T053929_20241107T054229_T43REQ_40_0,-0.31619787,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241107T053929_20241107T054229_T43REQ_41_0,-0.23544304,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241107T053929_20241107T054229_T43REQ_42_0,-0.29740012,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241107T053929_20241107T054229_T43REQ_43_0,-0.29596755,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241107T053929_20241107T054229_T43REQ_44_0,-0.26543602,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241107T053929_20241107T054229_T43REQ_45_0,-0.21090908,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241107T053929_20241107T054229_T43REQ_46_0,-0.22599195,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241107T053929_20241107T054229_T43REQ_47_0,-0.3362277,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241107T053929_20241107T054229_T43REQ_48_0,-0.25169668,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241107T053929_20241107T054229_T43REQ_49_0,-0.37208706,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241107T053929_20241107T054229_T43REQ_50_0,-0.22398801,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241107T053929_20241107T054229_T43REQ_51_0,-0.2837758,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241107T053929_20241107T054229_T43REQ_52_0,-0.24902071,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241107T053929_20241107T054229_T43REQ_53_0,-0.31907612,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241107T053929_20241107T054229_T43REQ_54_0,-0.34052992,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241107T053929_20241107T054229_T43REQ_55_0,-0.29161605,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241107T053929_20241107T054229_T43REQ_56_0,-0.27135947,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241107T053929_20241107T054229_T43REQ_57_0,-0.2109982,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241107T053929_20241107T054229_T43REQ_58_0,-0.30037215,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241107T053929_20241107T054229_T43REQ_59_0,-0.34448162,2024-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241122T054141_20241122T054137_T43REQ_0_0,-0.108300395,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241122T054141_20241122T054137_T43REQ_1_0,-0.116052814,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241122T054141_20241122T054137_T43REQ_2_0,-0.10926903,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241122T054141_20241122T054137_T43REQ_3_0,-0.09419152,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241122T054141_20241122T054137_T43REQ_4_0,-0.13612168,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241122T054141_20241122T054137_T43REQ_5_0,-0.12041885,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241122T054141_20241122T054137_T43REQ_6_0,-0.1329158,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241122T054141_20241122T054137_T43REQ_7_0,-0.11677282,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241122T054141_20241122T054137_T43REQ_8_0,-0.24163117,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241122T054141_20241122T054137_T43REQ_9_0,-0.116052814,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241122T054141_20241122T054137_T43REQ_10_0,-0.12751678,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241122T054141_20241122T054137_T43REQ_11_0,-0.13207547,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241122T054141_20241122T054137_T43REQ_12_0,-0.116691284,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241122T054141_20241122T054137_T43REQ_13_0,-0.10714286,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241122T054141_20241122T054137_T43REQ_14_0,-0.116981134,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241122T054141_20241122T054137_T43REQ_15_0,-0.13697658,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241122T054141_20241122T054137_T43REQ_16_0,-0.13788098,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241122T054141_20241122T054137_T43REQ_17_0,-0.11873713,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241122T054141_20241122T054137_T43REQ_18_0,-0.18014003,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241122T054141_20241122T054137_T43REQ_19_0,-0.11932255,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241122T054141_20241122T054137_T43REQ_20_0,-0.1650909,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241122T054141_20241122T054137_T43REQ_21_0,-0.15991764,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20241122T054141_20241122T054137_T43REQ_22_0,-0.13149847,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20241122T054141_20241122T054137_T43REQ_23_0,-0.1760707,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20241122T054141_20241122T054137_T43REQ_24_0,-0.29600778,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20241122T054141_20241122T054137_T43REQ_25_0,-0.13869731,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20241122T054141_20241122T054137_T43REQ_26_0,-0.13149022,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20241122T054141_20241122T054137_T43REQ_27_0,-0.11111111,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241122T054141_20241122T054137_T43REQ_28_0,-0.19137819,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241122T054141_20241122T054137_T43REQ_29_0,-0.1576159,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241122T054141_20241122T054137_T43REQ_30_0,-0.48387095,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241122T054141_20241122T054137_T43REQ_31_0,-0.14485654,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241122T054141_20241122T054137_T43REQ_32_0,-0.10942249,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241122T054141_20241122T054137_T43REQ_33_0,-0.13347921,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241122T054141_20241122T054137_T43REQ_34_0,-0.13094367,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241122T054141_20241122T054137_T43REQ_35_0,-0.13934426,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241122T054141_20241122T054137_T43REQ_36_0,-0.13711911,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241122T054141_20241122T054137_T43REQ_37_0,-0.38856843,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241122T054141_20241122T054137_T43REQ_38_0,-0.13305898,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241122T054141_20241122T054137_T43REQ_39_0,-0.12903225,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241122T054141_20241122T054137_T43REQ_40_0,-0.14486639,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241122T054141_20241122T054137_T43REQ_41_0,-0.11279334,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241122T054141_20241122T054137_T43REQ_42_0,-0.42341465,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241122T054141_20241122T054137_T43REQ_43_0,-0.2985782,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241122T054141_20241122T054137_T43REQ_44_0,-0.4274624,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241122T054141_20241122T054137_T43REQ_45_0,-0.0917647,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241122T054141_20241122T054137_T43REQ_46_0,-0.13780919,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241122T054141_20241122T054137_T43REQ_47_0,-0.11883252,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241122T054141_20241122T054137_T43REQ_48_0,-0.36303124,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241122T054141_20241122T054137_T43REQ_49_0,-0.1513995,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241122T054141_20241122T054137_T43REQ_50_0,-0.23488224,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241122T054141_20241122T054137_T43REQ_51_0,-0.08894045,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241122T054141_20241122T054137_T43REQ_52_0,-0.17873754,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241122T054141_20241122T054137_T43REQ_53_0,-0.22234763,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241122T054141_20241122T054137_T43REQ_54_0,-0.12668464,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241122T054141_20241122T054137_T43REQ_55_0,-0.14243324,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241122T054141_20241122T054137_T43REQ_56_0,-0.12033195,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241122T054141_20241122T054137_T43REQ_57_0,-0.11795642,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241122T054141_20241122T054137_T43REQ_58_0,-0.19143577,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241122T054141_20241122T054137_T43REQ_59_0,-0.16550413,2024-11-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20241127T054109_20241127T054324_T43REQ_0_0,-0.25925925,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20241127T054109_20241127T054324_T43REQ_1_0,-0.23026623,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241127T054109_20241127T054324_T43REQ_2_0,-0.24696803,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20241127T054109_20241127T054324_T43REQ_3_0,-0.24494383,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20241127T054109_20241127T054324_T43REQ_4_0,-0.22729327,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20241127T054109_20241127T054324_T43REQ_5_0,-0.24646169,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20241127T054109_20241127T054324_T43REQ_6_0,-0.27002287,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20241127T054109_20241127T054324_T43REQ_7_0,-0.23707317,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20241127T054109_20241127T054324_T43REQ_8_0,-0.34619358,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20241127T054109_20241127T054324_T43REQ_9_0,-0.23026623,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20241127T054109_20241127T054324_T43REQ_10_0,-0.2824287,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20241127T054109_20241127T054324_T43REQ_11_0,-0.25974596,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20241127T054109_20241127T054324_T43REQ_12_0,-0.27918783,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20241127T054109_20241127T054324_T43REQ_13_0,-0.23347108,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20241127T054109_20241127T054324_T43REQ_14_0,-0.24312897,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20241127T054109_20241127T054324_T43REQ_15_0,-0.2429752,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20241127T054109_20241127T054324_T43REQ_16_0,-0.31653225,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20241127T054109_20241127T054324_T43REQ_17_0,-0.2,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20241127T054109_20241127T054324_T43REQ_18_0,-0.26050422,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20241127T054109_20241127T054324_T43REQ_19_0,-0.2652174,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20241127T054109_20241127T054324_T43REQ_20_0,-0.29187027,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20241127T054109_20241127T054324_T43REQ_21_0,-0.25773194,2024-11-27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
